id	data_size	infer_time	accuracy	
42276	128.82	21.943	0.454	
42296	201.113	18.95	0.304	
42528	101.491	19.946	0.597	
42563	198.512	19.947	0.4	
42628	165.578	18.465	0.51	
42888	179.771	19.946	-1.0	
42889	103.945	18.95	0.901	
43314	136.84	19.947	0.037	
43435	242.413	20.459	0.437	
43581	91.543	22.938	0.389	
43737	113.714	17.952	0.294	
43816	132.455	19.464	0.62	
44068	94.79	16.956	1.0	
44195	116.08	16.954	0.667	
44260	247.624	15.958	0.0	
44279	162.216	15.96	0.179	
44590	136.173	24.934	0.442	
44652	60.016	15.958	1.0	
44699	221.551	16.955	0.802	
44877	114.87	22.453	0.303	
45070	277.896	19.947	0.553	
45090	81.876	16.955	0.354	
45229	150.457	16.957	0.036	
45472	237.35	18.464	0.221	
45550	101.08	18.95	0.385	
45596	122.812	16.954	0.061	
45728	140.087	17.955	0.0	
46031	195.541	16.955	0.819	
46048	109.602	18.95	0.505	
46252	307.527	18.949	0.719	
46378	130.475	18.464	0.252	
46463	107.898	20.945	0.268	
46497	104.121	17.954	0.571	
46804	295.442	20.947	0.9	
46872	213.142	18.464	0.335	
47010	203.415	17.952	0.719	
47112	184.469	18.95	0.187	
47121	72.141	18.952	0.48	
47571	282.652	19.947	0.597	
47585	166.964	23.936	0.628	
47740	199.585	16.956	0.166	
47769	90.714	19.461	0.609	
47801	154.909	20.945	0.273	
47819	213.408	16.954	0.69	
47828	137.234	17.954	0.493	
48153	224.738	18.951	0.404	
48396	145.057	15.958	0.6	
48504	190.192	14.962	0.308	
48555	97.477	17.955	0.219	
48564	91.016	25.932	0.505	
48924	229.416	17.952	0.303	
49060	160.644	18.951	0.246	
49091	152.101	17.466	-1.0	
49259	262.38	18.946	0.9	
49269	114.894	16.954	0.85	
49759	163.897	24.935	0.648	
49761	138.767	14.962	0.216	
49810	183.307	16.954	0.688	
50006	149.32	18.949	0.108	
50145	50.808	19.948	0.246	
50149	178.939	19.947	0.414	
50165	191.142	17.952	0.9	
50326	36.556	17.952	0.564	
50331	160.688	15.96	0.051	
50380	159.121	18.949	0.66	
50638	237.951	17.953	0.353	
50679	83.379	16.955	0.401	
50811	159.192	19.461	0.68	
50828	117.156	17.951	0.454	
50844	186.881	21.941	0.801	
50896	305.22	20.947	0.757	
50943	110.09	17.951	0.553	
51008	120.244	17.952	0.95	
51309	223.239	16.954	0.764	
51314	107.043	15.959	0.801	
51326	207.355	17.951	0.6	
51598	82.362	18.95	0.505	
51610	61.946	16.956	0.733	
51712	201.825	18.952	0.9	
51738	72.021	22.941	0.533	
51938	150.581	17.952	0.17	
51961	170.066	16.954	0.9	
51976	177.801	16.956	0.751	
52007	242.97	17.951	0.48	
52017	87.004	17.951	0.505	
52412	223.057	18.949	0.062	
52413	101.691	18.467	0.446	
52462	176.662	18.949	0.85	
52507	224.924	16.955	0.802	
52565	88.755	20.942	1.0	
52591	112.988	18.465	0.505	
52891	149.782	15.957	0.232	
52996	122.368	15.958	0.323	
53505	102.822	15.958	0.095	
53529	105.228	16.957	0.217	
53624	206.684	16.954	0.278	
53626	166.861	15.958	0.418	
53909	145.521	16.954	0.332	
53994	187.024	16.981	0.205	
54123	274.965	15.958	0.631	
54164	100.93	18.951	0.925	
54592	62.726	15.958	0.678	
54593	283.703	14.961	0.398	
54605	149.695	22.939	0.348	
54628	151.651	17.952	0.098	
54654	190.65	15.958	0.752	
54931	179.202	16.47	1.0	
54967	111.692	14.96	0.371	
55002	119.745	16.954	0.802	
55022	187.728	15.957	0.091	
55072	190.149	16.47	0.9	
55150	177.951	14.959	0.202	
55167	205.364	16.955	0.289	
55299	97.646	15.958	0.269	
55528	89.516	16.469	0.356	
55950	165.031	17.951	0.867	
56127	256.563	21.941	0.187	
56288	129.055	16.955	0.434	
56344	82.604	18.464	0.72	
56350	136.451	21.941	0.033	
56545	160.294	17.951	0.9	
57027	263.679	20.459	0.906	
57149	151.208	14.959	0.208	
57150	53.224	23.936	0.298	
57232	224.561	22.941	0.052	
57238	74.03	18.948	0.616	
57244	229.116	15.958	0.0	
57597	193.115	15.957	0.195	
57672	143.812	17.468	0.251	
57725	228.032	16.956	0.9	
57760	83.689	18.948	0.223	
58029	122.511	18.952	0.736	
58111	123.063	20.459	0.151	
58350	102.744	16.954	0.647	
58384	167.807	15.959	0.629	
58393	68.852	23.939	0.303	
58539	139.028	19.947	0.541	
58636	204.313	19.947	-1.0	
58655	185.732	17.951	0.9	
58705	250.582	23.451	0.802	
59044	86.145	16.954	0.281	
59386	155.772	16.954	0.303	
59598	95.319	17.955	0.591	
59635	169.67	18.949	0.392	
59920	81.018	18.95	0.901	
60052	114.917	19.947	0.404	
60090	210.724	15.47	0.18	
60102	141.469	17.953	1.0	
60347	365.385	16.954	0.505	
60363	134.344	20.944	0.079	
60449	108.512	17.467	0.406	
60507	114.698	16.954	0.302	
60770	171.884	16.956	0.95	
60823	263.601	15.958	0.17	
60835	258.083	20.459	0.564	
60855	122.578	20.944	0.919	
60886	100.406	17.952	0.72	
60899	136.013	16.958	0.341	
60932	144.727	16.954	0.259	
61108	140.132	22.939	0.218	
61171	182.486	16.955	0.516	
61268	150.908	18.464	0.245	
61333	110.366	19.947	0.252	
61418	143.265	16.955	0.497	
61471	87.501	18.953	0.467	
61584	179.27	16.471	0.194	
61658	206.558	16.955	0.144	
61747	210.129	20.945	0.901	
61960	149.072	17.954	0.421	
62025	74.153	21.941	0.454	
62353	373.936	15.958	0.324	
62355	221.844	17.952	0.67	
62554	137.164	16.47	0.413	
62692	162.098	17.952	0.303	
62808	223.849	21.943	0.351	
63047	215.737	24.449	0.438	
63154	171.198	20.945	0.35	
63552	135.054	23.936	0.278	
63602	78.734	26.934	0.219	
63740	107.037	18.95	0.554	
63965	122.496	19.947	0.548	
64084	158.877	18.95	0.381	
64359	119.378	21.458	0.903	
64462	107.053	21.941	0.752	
64495	245.637	16.955	0.0	
64499	198.132	17.953	0.652	
64523	137.806	17.951	0.447	
64574	118.663	20.945	-1.0	
64718	190.969	15.956	0.889	
64868	93.304	18.466	0.157	
64898	171.154	16.955	0.436	
65074	190.705	17.952	0.505	
65288	263.349	18.952	0.124	
65350	186.749	16.469	0.196	
65455	173.978	18.949	0.291	
65485	103.789	16.955	0.505	
65736	88.071	17.952	0.538	
65798	219.874	16.469	0.248	
66038	254.611	20.939	0.325	
66135	103.292	19.947	0.8	
66231	159.775	16.959	0.303	
66523	91.188	17.952	0.8	
66561	183.705	21.942	0.95	
66635	67.205	17.953	0.719	
66706	193.209	21.455	0.0	
66771	169.717	18.95	0.691	
66817	160.361	20.944	0.283	
66841	114.142	18.464	0.134	
66886	131.05	15.957	0.9	
66926	74.733	16.955	0.433	
67180	176.909	16.954	1.0	
67213	216.152	19.462	0.481	
67310	150.371	17.952	0.544	
67315	154.155	16.955	0.471	
67406	82.521	17.952	0.942	
67534	118.69	22.455	0.614	
67616	240.581	15.957	0.214	
67896	251.23	21.941	0.9	
68078	77.691	16.959	0.542	
68093	278.31	16.468	0.618	
68286	142.022	16.955	0.4	
68387	105.287	16.955	0.71	
68409	81.754	24.936	0.321	
68628	100.623	15.958	0.925	
68765	116.346	17.951	0.9	
68833	235.642	16.955	0.455	
68933	114.682	15.959	0.834	
69106	124.435	19.461	0.678	
69138	75.755	16.955	0.451	
69213	107.287	18.95	0.539	
69224	40.521	17.954	0.327	
69356	199.392	19.946	0.206	
69795	154.609	17.954	0.701	
70048	184.179	15.957	0.648	
70158	188.265	16.957	0.823	
70229	221.237	18.951	0.379	
70254	202.909	18.949	0.365	
70739	103.959	16.955	0.208	
70774	191.341	21.457	0.071	
71226	133.884	17.953	1.0	
71451	104.765	17.951	1.0	
71711	182.924	17.952	0.284	
71756	122.103	18.463	0.05	
71877	159.272	17.951	0.663	
71938	68.211	17.951	0.799	
72281	126.912	20.95	0.901	
72795	180.198	20.46	0.594	
72813	106.086	18.949	0.934	
72852	276.506	21.942	0.607	
73118	182.239	22.454	0.353	
