id	data_size	infer_time	accuracy	
102411	110.76	0.37	0.381	
102644	69.144	0.25	0.9	
102707	187.21	0.26	0.567	
102805	172.004	0.35	0.421	
102820	220.713	0.28	0.8	
103548	266.681	0.48	0.3	
103585	114.944	0.29	0.825	
103723	163.033	0.34	0.547	
104119	290.81	0.26	0.269	
104198	103.865	0.24	1.0	
104424	191.548	0.27	0.651	
104455	284.181	0.24	0.404	
104572	232.958	0.34	0.329	
104603	260.405	0.26	0.454	
104612	137.526	0.43	0.215	
104619	165.733	0.23	0.8	
104666	86.351	0.49	0.323	
104669	145.146	0.43	0.435	
104782	120.356	0.25	0.9	
104803	88.546	0.23	0.9	
105014	296.877	0.37	0.684	
105249	63.38	0.26	0.35	
105264	95.318	0.33	0.691	
105335	107.41	0.43	0.498	
105455	141.021	0.36	0.576	
105912	126.08	0.38	0.529	
105923	191.867	0.46	0.335	
106048	144.804	0.24	1.0	
106235	112.296	0.39	0.4	
106266	191.784	0.33	0.2	
106281	265.805	0.3	0.669	
106330	87.526	0.25	0.9	
106389	135.613	0.34	0.297	
106563	240.941	0.21	0.9	
106757	220.698	0.27	0.452	
106881	243.123	0.22	0.6	
106912	138.81	0.18	0.4	
107087	89.728	0.31	0.239	
107094	116.455	0.32	0.617	
107226	93.334	0.41	0.278	
107339	20.657	0.3	0.297	
107554	218.889	0.27	0.35	
107851	168.873	0.42	0.318	
108026	113.152	0.29	0.733	
108244	96.347	0.3	0.9	
108253	237.836	0.39	0.433	
108440	100.305	0.26	0.8	
108495	104.858	0.26	0.475	
108503	178.935	0.31	0.403	
108864	163.059	0.23	0.75	
109055	172.991	0.31	0.35	
109118	188.313	0.28	0.4	
109313	122.74	0.49	0.658	
109441	133.295	0.38	0.376	
109798	122.07	0.29	0.458	
109827	340.67	0.26	0.7	
109900	273.072	0.39	0.549	
109916	187.674	0.34	0.5	
109976	94.409	0.24	0.372	
109992	85.348	0.26	0.65	
110042	137.111	0.38	0.63	
110211	197.262	0.3	0.72	
110282	126.543	0.27	0.8	
110359	70.316	0.24	0.7	
110449	80.114	0.25	0.467	
110638	223.229	0.26	0.755	
110721	181.276	0.31	0.6	
110784	224.336	0.29	0.3	
110884	166.433	0.31	0.6	
110972	201.306	0.22	0.9	
110999	74.875	0.38	0.35	
111036	96.312	0.31	0.75	
111086	124.263	0.44	0.193	
111179	168.965	0.23	0.784	
111207	198.245	0.31	0.4	
111609	135.26	0.29	0.46	
111951	162.696	0.38	0.534	
112110	123.854	0.28	0.85	
112298	60.988	0.32	0.642	
112378	346.229	0.37	0.261	
112626	58.585	0.32	0.85	
112634	242.626	0.26	0.8	
112798	127.753	0.48	0.742	
112997	106.55	0.28	0.4	
113051	144.936	0.27	0.9	
113235	173.689	0.32	0.425	
113354	299.275	0.25	0.544	
113403	127.461	0.3	0.858	
113589	108.738	0.36	0.284	
113720	174.665	0.44	0.608	
113867	285.321	0.21	0.7	
114049	166.63	0.49	0.267	
114770	164.552	0.31	0.367	
114871	116.812	0.25	0.35	
114884	201.132	0.45	0.41	
114907	204.558	0.49	0.227	
115118	295.969	0.27	0.8	
115245	150.297	0.48	0.501	
115870	130.699	0.41	0.236	
115885	99.586	0.29	0.6	
115898	214.492	0.27	0.75	
115946	108.959	0.37	0.193	
116068	93.12	0.31	0.8	
116206	194.435	0.39	0.767	
116208	182.24	0.44	0.365	
116362	112.833	0.35	0.193	
116439	154.769	0.41	0.455	
116479	229.479	0.28	0.283	
116589	137.719	0.24	0.581	
116825	64.614	0.31	0.467	
117197	270.9	0.32	0.456	
117374	217.034	0.25	0.776	
117425	91.521	0.38	0.654	
117492	268.17	0.5	0.219	
117525	121.812	0.24	0.65	
117645	51.952	0.25	0.45	
117719	129.086	0.48	0.179	
117744	153.493	0.28	0.7	
117908	90.602	0.33	0.577	
117914	83.558	0.3	0.533	
118209	224.19	0.26	0.9	
118367	89.559	0.3	0.608	
118405	219.417	0.23	0.25	
118515	145.609	0.23	0.75	
118594	193.291	0.28	0.601	
118921	183.582	0.25	0.5	
119038	147.624	0.26	0.184	
119088	110.944	0.25	0.717	
119233	96.521	0.35	0.55	
119365	184.278	0.29	0.441	
119445	145.666	0.3	0.775	
119452	145.504	0.31	0.691	
119516	111.415	0.37	0.405	
119641	156.605	0.36	0.328	
119677	182.787	0.3	0.7	
119828	105.588	0.32	0.458	
119911	155.706	0.29	0.681	
119995	149.228	0.21	0.605	
120420	154.591	0.36	0.457	
120572	211.162	0.25	0.8	
120584	97.375	0.25	0.9	
120777	130.402	0.32	0.559	
120853	106.665	0.35	0.567	
121031	216.93	0.3	0.425	
121153	149.688	0.24	-1.0	
121242	284.159	0.52	0.208	
121417	172.44	0.37	0.358	
121497	105.043	0.4	0.31	
121506	141.309	0.32	0.364	
121586	150.757	0.51	0.369	
121591	176.523	0.23	0.4	
121673	133.815	0.23	0.8	
121744	207.539	0.46	0.481	
122046	221.966	0.28	0.6	
122166	225.491	0.48	0.398	
122217	109.856	0.27	0.675	
122606	220.407	0.31	0.55	
122672	211.049	0.27	0.35	
122745	33.936	0.23	0.9	
122927	103.801	0.26	0.651	
122962	232.829	0.51	0.359	
122969	123.643	0.25	0.303	
123131	155.927	0.3	0.455	
123213	110.143	0.41	0.428	
123321	133.455	0.41	0.387	
123480	62.81	0.28	0.617	
123585	236.726	0.31	0.198	
123633	129.893	0.42	0.488	
124277	320.059	0.34	0.477	
124442	142.129	0.23	0.8	
124636	276.609	0.26	0.682	
124659	189.671	0.53	0.189	
124798	225.645	0.4	0.636	
124975	146.1	0.29	0.101	
125062	132.017	0.35	0.348	
125072	107.568	0.3	0.559	
125129	79.15	0.36	0.664	
125211	248.068	0.28	0.9	
125245	116.608	0.31	0.3	
125257	194.757	0.29	0.55	
125405	144.791	0.24	0.613	
125472	75.701	0.25	0.6	
125572	144.04	0.46	0.402	
125778	139.383	0.34	0.486	
125806	214.368	0.27	0.9	
125850	133.438	0.25	0.45	
125936	132.018	0.44	0.595	
125952	168.756	0.32	0.5	
126107	102.107	0.28	0.549	
126110	19.513	0.29	0.3	
126137	152.792	0.46	0.477	
126216	209.476	0.29	0.427	
126226	246.277	0.34	0.114	
126592	129.312	0.35	0.796	
127092	175.794	0.29	0.483	
127135	284.672	0.33	-1.0	
127182	112.007	0.44	0.411	
127263	218.269	0.3	0.514	
127270	109.469	0.35	0.263	
127394	216.798	0.51	0.568	
127476	302.817	0.29	0.9	
127494	109.677	0.42	0.0	
127517	332.038	0.29	0.499	
127530	126.086	0.28	0.833	
127624	157.572	0.24	0.133	
127660	144.448	0.27	0.75	
127955	224.146	0.25	0.535	
127987	100.484	0.36	0.65	
128051	144.46	0.31	0.459	
128112	156.007	0.24	0.4	
128148	108.611	0.5	0.372	
128372	167.858	0.39	0.579	
128476	138.188	0.35	0.571	
128598	168.204	0.4	0.417	
128654	90.579	0.25	0.85	
128658	103.058	0.35	0.1	
128675	248.04	0.34	0.493	
128699	141.114	0.32	0.712	
128748	130.074	0.25	0.718	
129054	124.774	0.3	0.438	
129062	189.995	0.43	0.5	
129113	287.475	0.26	0.15	
129135	218.975	0.25	0.75	
129322	75.226	0.23	0.5	
129416	126.637	0.27	0.473	
129492	118.355	0.31	0.344	
129756	326.593	0.29	0.72	
129812	65.597	0.32	0.35	
129945	124.308	0.3	0.748	
130386	129.699	0.4	0.405	
130465	105.444	0.26	0.202	
130566	294.334	0.31	0.8	
130579	90.247	0.26	0.8	
130586	123.327	0.25	0.65	
130599	158.328	0.27	0.8	
130613	198.526	0.33	0.375	
130699	191.351	0.41	0.509	
130826	145.859	0.45	0.313	
131131	178.544	0.28	0.8	
131138	230.892	0.33	0.645	
131273	93.742	0.27	0.8	
131379	205.565	0.24	0.9	
131386	89.546	0.29	0.154	
131431	164.521	0.26	0.8	
131444	148.102	0.24	0.9	
131556	88.342	0.37	0.115	
131938	207.599	0.3	0.65	
132116	160.275	0.28	0.489	
132329	69.206	0.29	0.463	
132375	158.006	0.36	0.575	
132408	143.023	0.31	0.679	
132544	163.463	0.42	0.365	
132587	142.337	0.33	0.235	
132622	176.376	0.22	1.0	
132703	142.479	0.26	0.75	
132796	257.522	0.38	0.323	
132931	185.776	0.25	0.875	
133000	173.465	0.35	0.601	
133087	184.55	0.4	0.591	
133233	112.771	0.5	0.095	
133244	159.663	0.46	0.548	
133343	53.604	0.32	0.6	
133418	192.778	0.25	0.9	
133567	205.831	0.29	0.9	
133631	262.661	0.3	0.9	
133645	194.623	0.33	0.39	
133778	228.631	0.24	0.5	
133819	208.082	0.43	0.491	
133969	183.775	0.43	0.458	
134034	324.234	0.24	0.353	
134096	138.159	0.27	0.472	
134112	98.444	0.28	0.6	
134322	111.307	0.5	0.605	
134689	214.952	0.25	0.8	
134722	147.386	0.27	0.45	
134856	63.583	0.31	0.125	
134882	255.72	0.51	0.494	
134886	109.418	0.32	0.679	
135410	138.491	0.38	0.474	
135561	91.569	0.36	0.336	
135604	237.842	0.28	0.617	
135670	113.611	0.24	0.2	
135673	139.281	0.29	0.5	
135872	116.595	0.37	0.565	
135890	160.806	0.32	0.609	
135902	236.44	0.29	0.651	
136033	120.434	0.31	0.6	
136334	134.655	0.27	0.55	
136355	156.309	0.44	0.535	
136466	98.19	0.3	0.45	
136600	146.768	0.32	0.502	
136633	147.379	0.45	0.466	
136715	208.543	0.51	0.383	
136772	83.342	0.31	0.517	
136915	98.512	0.42	0.438	
137106	61.586	0.25	0.425	
137246	48.228	0.43	0.502	
137294	176.248	0.37	0.236	
137576	286.322	0.32	0.271	
137727	132.405	0.44	0.41	
137950	127.916	0.25	0.8	
138115	99.625	0.27	0.9	
138241	171.412	0.28	0.5	
138492	152.881	0.26	0.75	
138550	218.138	0.26	0.283	
138639	166.796	0.49	0.51	
138819	109.634	0.25	0.9	
138856	281.936	0.33	0.475	
138954	145.222	0.35	0.5	
138979	157.755	0.37	0.696	
139077	113.292	0.39	0.364	
139099	223.278	0.5	0.269	
139260	109.332	0.35	0.367	
139684	114.92	0.37	0.426	
139871	172.706	0.28	0.8	
139872	225.832	0.28	0.862	
139883	290.3	0.29	0.303	
140076	130.57	0.42	0.395	
140203	105.929	0.4	0.444	
140270	121.507	0.24	0.65	
140286	138.623	0.29	0.6	
140420	279.535	0.27	0.6	
140439	159.485	0.33	0.324	
140556	215.725	0.3	0.776	
140583	256.472	0.43	0.435	
140640	162.691	0.4	0.436	
140658	153.012	0.23	0.9	
140840	133.757	0.5	0.47	
140929	95.292	0.26	0.7	
140987	153.985	0.39	0.393	
141328	237.245	0.41	0.48	
141597	104.785	0.29	0.825	
141671	113.373	0.45	0.359	
141821	221.496	0.34	0.844	
142092	221.543	0.28	1.0	
142238	353.738	0.36	0.445	
142324	140.453	0.49	0.203	
142472	187.448	0.36	0.658	
142585	113.649	0.33	0.512	
142620	261.052	0.44	0.604	
142790	93.184	0.29	0.339	
142971	284.474	0.33	0.481	
143068	56.966	0.33	0.249	
143556	212.229	0.33	0.285	
143572	282.803	0.48	0.541	
143931	243.037	0.25	0.9	
143961	186.942	0.51	0.317	
143998	197.791	0.27	0.371	
144003	105.816	0.39	0.43	
144114	75.688	0.27	0.7	
144300	186.366	0.3	0.605	
144333	198.693	0.42	0.348	
144706	94.046	0.28	0.317	
144784	98.956	0.26	0.8	
144798	119.58	0.31	0.875	
144932	92.547	0.31	0.276	
144984	77.302	0.29	0.626	
145020	165.829	0.53	0.362	
145591	190.074	0.25	0.45	
145597	184.135	0.48	0.242	
145620	177.116	0.29	0.418	
145665	90.9	0.26	0.7	
145781	142.866	0.3	0.677	
146155	215.035	0.47	0.461	
146358	146.275	0.43	0.377	
146363	137.012	0.28	0.7	
146457	125.992	0.39	0.582	
146489	182.431	0.29	0.595	
146498	204.373	0.29	0.137	
146667	175.559	0.47	0.442	
146825	150.571	0.34	0.633	
146831	258.37	0.29	0.338	
147205	216.965	0.34	0.8	
147223	192.058	0.37	0.885	
147338	164.193	0.33	0.502	
147415	76.97	0.32	0.557	
147498	160.711	0.48	0.16	
147518	152.519	0.26	0.392	
147725	181.637	0.35	0.408	
147729	128.726	0.3	0.486	
147740	176.724	0.44	0.381	
147745	178.822	0.27	0.9	
148508	160.923	0.49	0.588	
148620	42.816	0.27	0.863	
148662	107.703	0.32	0.594	
148707	279.749	0.26	0.553	
148719	276.477	0.34	0.737	
148730	130.964	0.31	0.025	
148739	214.549	0.24	0.45	
148783	151.835	0.26	0.551	
148957	110.475	0.25	0.944	
148999	204.133	0.41	0.41	
149222	39.148	0.31	0.514	
149375	117.34	0.28	0.56	
149406	295.092	0.21	0.8	
149568	218.607	0.26	0.668	
149622	295.13	0.26	0.85	
149770	8.678	0.24	0.3	
150224	69.464	0.34	0.383	
150265	175.033	0.32	0.525	
150417	213.368	0.44	0.589	
150638	112.01	0.41	0.364	
150649	116.865	0.31	0.308	
150726	282.552	0.25	0.725	
150930	107.56	0.26	0.333	
151000	96.701	0.41	0.182	
151051	69.67	0.27	0.4	
151480	188.006	0.47	0.403	
151516	51.398	0.25	0.8	
151629	159.451	0.3	0.395	
151657	155.103	0.29	0.676	
151662	187.825	0.27	0.285	
151820	158.371	0.47	0.469	
151857	130.057	0.26	0.8	
151938	148.377	0.32	0.488	
151962	237.302	0.27	0.389	
152120	153.293	0.24	0.75	
152214	261.541	0.25	0.9	
152465	278.728	0.29	0.8	
152686	141.873	0.26	0.8	
152740	201.764	0.35	0.665	
152771	168.226	0.3	0.389	
152870	199.477	0.22	0.525	
153011	204.887	0.46	0.433	
153217	65.265	0.29	0.8	
153229	116.394	0.3	0.538	
153299	239.612	0.2	0.201	
153343	152.706	0.27	0.65	
153510	239.607	0.37	0.265	
153527	198.938	0.39	0.081	
153529	124.254	0.38	0.402	
153568	154.532	0.24	0.8	
153632	100.325	0.31	0.775	
153669	203.735	0.45	0.635	
153782	262.052	0.29	0.403	
153797	158.476	0.22	0.7	
154000	157.829	0.26	0.479	
154004	254.884	0.4	0.557	
154087	87.622	0.39	0.229	
154213	131.161	0.28	0.6	
154339	88.367	0.31	0.601	
154358	169.296	0.45	0.349	
154425	128.593	0.26	0.55	
154431	127.218	0.36	0.474	
154644	31.55	0.22	0.468	
154705	101.868	0.36	0.62	
154718	93.77	0.3	0.7	
154947	212.849	0.25	0.8	
155051	55.221	0.24	0.5	
155145	141.521	0.29	0.633	
155154	78.461	0.25	0.9	
155179	148.173	0.26	0.55	
155291	166.442	0.31	0.9	
155341	157.069	0.32	0.744	
155443	196.972	0.3	0.575	
155451	110.969	0.43	0.13	
155571	258.561	0.27	0.9	
156071	257.862	0.5	0.301	
156076	282.12	0.48	0.338	
156278	156.299	0.44	0.368	
156292	254.934	0.34	0.616	
156372	75.231	0.31	0.467	
156643	192.137	0.49	0.455	
156924	108.45	0.36	0.267	
157046	145.916	0.32	0.126	
157098	118.104	0.25	0.622	
157124	165.197	0.37	0.4	
157138	84.582	0.3	0.325	
157213	217.434	0.26	0.9	
157365	118.113	0.32	0.526	
157390	164.564	0.49	0.445	
157418	104.854	0.3	0.597	
157601	118.584	0.3	0.29	
157756	149.656	0.4	0.326	
157767	183.906	0.49	0.485	
157807	116.987	0.27	0.8	
157847	149.068	0.27	0.5	
157928	202.297	0.37	0.45	
158227	120.962	0.26	0.6	
158548	291.192	0.47	0.324	
158660	118.861	0.32	0.576	
158744	161.982	0.36	0.543	
158945	297.078	0.27	0.484	
158956	64.732	0.31	0.38	
159112	144.143	0.31	1.0	
159282	88.48	0.29	0.7	
159311	153.993	0.25	0.45	
159399	121.393	0.29	0.421	
159458	217.039	0.32	0.58	
159684	189.762	0.26	0.65	
159791	140.064	0.32	0.376	
159977	208.354	0.27	0.584	
160012	153.651	0.38	0.519	
160556	77.648	0.34	0.47	
160666	91.889	0.28	0.55	
160728	107.622	0.5	0.11	
160772	129.709	0.38	0.386	
160864	111.646	0.4	0.275	
161008	122.724	0.3	0.5	
161032	208.003	0.25	0.8	
161044	35.375	0.19	0.55	
161128	108.817	0.34	0.519	
161397	69.171	0.3	0.177	
161609	181.814	0.34	0.332	
161642	154.291	0.25	0.9	
161781	143.563	0.3	0.65	
161799	160.404	0.32	0.107	
161820	190.639	0.41	0.42	
161861	65.401	0.23	0.6	
161875	361.323	0.28	0.75	
161879	181.218	0.24	0.45	
161925	118.801	0.39	0.775	
161978	110.293	0.42	0.335	
162035	135.178	0.3	0.558	
162092	214.688	0.38	0.212	
162130	190.42	0.24	0.8	
162366	72.619	0.31	0.9	
162415	108.699	0.21	0.85	
162543	166.481	0.32	0.206	
162581	154.916	0.23	0.75	
162732	177.906	0.31	0.696	
162858	135.114	0.37	0.432	
163057	133.714	0.5	0.306	
163117	82.755	0.4	0.433	
163118	117.504	0.26	0.713	
163155	114.446	0.25	0.8	
163257	132.811	0.31	0.382	
163258	97.97	0.29	0.85	
163290	183.617	0.25	0.526	
163314	94.615	0.42	0.191	
163562	79.884	0.27	0.9	
163611	307.744	0.35	0.59	
163640	158.385	0.32	0.647	
163682	680.204	0.29	0.675	
163746	246.94	0.31	0.58	
163951	38.279	0.31	0.8	
164115	265.031	0.25	0.35	
164363	239.508	0.22	1.0	
164602	104.485	0.32	0.482	
164637	216.466	0.27	0.9	
164883	142.194	0.27	0.65	
164885	110.227	0.32	0.352	
164969	129.46	0.29	1.0	
165039	196.562	0.41	0.474	
165257	140.854	0.34	0.8	
165336	218.602	0.24	0.75	
165351	169.858	0.29	0.036	
165500	299.4	0.24	0.303	
165518	104.248	0.25	0.3	
165681	241.026	0.48	0.232	
165713	160.979	0.27	0.8	
165831	146.884	0.48	0.588	
166165	266.843	0.25	0.451	
166166	92.829	0.45	0.468	
166259	161.017	0.29	0.75	
166277	112.015	0.29	0.785	
166287	148.178	0.35	0.558	
166391	118.431	0.39	0.556	
166426	166.241	0.35	0.603	
166478	79.699	0.35	0.351	
166509	190.257	0.24	0.652	
166521	85.277	0.5	0.295	
166563	99.387	0.32	0.7	
166642	323.601	0.25	0.9	
166664	155.124	0.25	0.9	
166747	114.811	0.38	0.382	
166768	125.053	0.27	0.875	
166918	214.264	0.47	0.114	
167067	109.942	0.25	0.8	
167122	147.174	0.32	0.351	
167128	170.42	0.26	0.513	
167159	120.543	0.28	0.8	
167240	146.653	0.28	0.9	
167353	150.366	0.23	0.35	
167486	139.873	0.44	0.097	
167540	161.133	0.26	0.7	
167572	217.374	0.44	0.459	
167898	72.398	0.27	0.867	
167902	176.835	0.26	0.6	
168330	83.019	0.36	0.518	
168337	171.479	0.29	0.669	
168458	170.593	0.26	0.8	
168593	134.637	0.29	0.813	
168619	153.003	0.27	0.8	
168883	152.899	0.35	0.471	
168974	101.453	0.28	0.767	
169076	96.364	0.25	0.52	
169169	188.286	0.45	0.467	
169356	234.646	0.32	0.8	
169996	143.224	0.35	0.561	
170099	127.374	0.25	0.833	
170116	186.754	0.39	0.539	
170191	123.125	0.28	0.767	
170278	171.582	0.33	0.45	
170474	185.922	0.26	0.9	
170545	73.119	0.34	0.314	
170595	109.733	0.22	0.1	
170613	101.794	0.3	0.751	
170670	184.718	0.41	0.574	
170739	225.701	0.25	0.711	
170893	55.852	0.27	0.825	
170955	67.321	0.34	0.75	
171050	129.403	0.25	0.9	
171190	109.48	0.49	0.353	
171298	339.519	0.3	0.855	
171382	217.084	0.48	0.414	
171611	161.175	0.32	0.428	
171740	191.179	0.36	0.494	
171757	115.945	0.33	0.187	
171788	149.185	0.25	0.833	
172083	134.288	0.38	0.198	
172330	270.14	0.26	0.766	
172396	86.877	0.34	0.85	
172547	225.225	0.3	0.195	
172571	191.297	0.42	0.49	
172595	121.741	0.46	0.521	
172617	174.383	0.32	0.549	
172648	261.038	0.33	0.75	
172649	74.955	0.24	0.5	
172856	112.435	0.23	0.9	
172877	72.286	0.35	0.497	
172935	55.272	0.26	0.133	
172946	88.789	0.52	0.327	
172977	300.651	0.24	0.7	
173004	231.697	0.36	0.492	
173008	119.034	0.37	0.195	
173033	156.818	0.24	0.85	
173044	164.281	0.28	0.9	
173057	202.358	0.41	0.456	
173091	119.503	0.3	0.575	
173183	189.971	0.23	-1.0	
173302	178.736	0.48	0.224	
173371	198.016	0.35	0.725	
173383	176.768	0.42	0.462	
173799	330.758	0.42	0.56	
173830	145.683	0.22	0.55	
174004	322.335	0.24	0.8	
174018	98.094	0.28	0.8	
174123	192.217	0.28	0.413	
174231	104.238	0.29	0.328	
174371	325.314	0.36	0.527	
174482	202.674	0.41	0.532	
175251	151.883	0.22	0.7	
175364	118.544	0.45	0.448	
175387	62.028	0.26	0.9	
175438	268.54	0.38	0.446	
175443	146.877	0.28	0.5	
175535	171.449	0.33	0.371	
176037	239.659	0.4	0.355	
176232	118.341	0.32	0.45	
176446	234.176	0.29	0.8	
176606	300.905	0.26	0.65	
176634	176.729	0.24	0.6	
176701	264.114	0.27	-1.0	
176778	176.83	0.27	0.85	
176799	141.349	0.31	0.346	
176847	345.615	0.26	0.8	
176857	99.286	0.4	0.345	
176901	73.009	0.31	0.424	
177015	172.062	0.34	0.416	
177065	369.2	0.4	0.661	
177213	152.216	0.42	0.542	
177357	197.928	0.29	0.75	
177383	188.331	0.27	0.9	
177489	192.773	0.49	0.295	
177539	128.848	0.37	0.583	
177714	149.878	0.41	0.192	
177861	200.306	0.45	0.266	
177893	140.929	0.3	0.565	
177934	305.507	0.48	0.499	
177935	189.953	0.5	0.384	
178028	121.238	0.33	0.39	
178469	261.456	0.42	0.505	
178618	146.339	0.29	0.449	
178744	148.209	0.34	0.538	
178982	126.626	0.32	0.351	
179112	94.11	0.24	0.85	
179141	179.017	0.35	0.492	
179174	224.165	0.48	0.602	
179214	181.571	0.29	0.9	
179265	221.321	0.27	0.317	
179285	77.807	0.26	0.5	
179392	81.989	0.31	0.51	
179487	241.26	0.35	0.783	
179642	226.928	0.43	0.389	
179653	198.203	0.25	0.7	
179765	182.644	0.25	0.8	
179898	116.278	0.46	0.428	
180011	195.961	0.33	0.582	
180101	224.925	0.37	0.713	
180135	71.784	0.29	0.6	
180188	138.355	0.26	0.9	
180296	166.189	0.42	0.176	
180383	99.698	0.32	0.7	
180487	198.934	0.36	0.563	
180560	110.978	0.31	0.688	
180751	198.922	0.46	0.709	
180792	81.363	0.27	0.8	
180798	126.498	0.25	0.8	
180878	120.797	0.33	0.585	
181303	131.671	0.29	0.75	
181421	84.144	0.28	0.737	
181499	173.938	0.32	0.683	
181542	201.044	0.43	0.56	
181666	123.181	0.49	0.542	
181753	171.266	0.36	0.34	
181796	160.643	0.45	0.495	
181816	204.852	0.33	0.553	
181859	73.399	0.27	0.45	
181969	272.173	0.24	0.5	
182021	72.016	0.27	0.144	
182155	85.352	0.35	0.426	
182162	167.886	0.45	0.343	
182202	99.117	0.34	0.512	
182417	128.914	0.32	0.593	
182441	185.159	0.49	0.533	
182611	136.052	0.51	0.319	
182805	126.77	0.36	0.482	
182923	126.625	0.4	0.39	
183049	143.466	0.49	0.154	
183104	104.762	0.26	0.525	
183127	132.859	0.28	0.7	
183246	126.145	0.34	0.349	
183391	240.21	0.47	0.539	
183437	243.063	0.36	0.574	
183500	104.793	0.26	0.8	
183648	211.109	0.29	0.8	
183675	244.184	0.32	0.7	
183709	105.317	0.48	0.372	
183716	113.233	0.28	0.517	
183965	172.991	0.29	0.54	
184321	196.783	0.26	0.7	
184324	116.72	0.51	0.376	
184338	222.646	0.31	0.9	
184384	118.649	0.36	0.35	
184400	127.062	0.24	0.425	
184611	151.34	0.45	0.391	
184762	131.503	0.27	0.5	
184791	130.042	0.28	0.558	
184978	225.981	0.27	0.65	
185157	136.778	0.34	0.022	
185250	237.703	0.32	0.751	
185292	122.912	0.27	0.3	
185409	271.582	0.33	0.438	
185472	196.199	0.29	0.406	
185473	111.124	0.41	0.333	
185599	116.995	0.3	0.763	
185802	117.414	0.28	0.75	
185890	169.11	0.42	0.235	
185950	73.738	0.29	0.85	
186042	155.256	0.27	0.5	
186282	129.777	0.26	0.833	
186296	153.603	0.29	0.9	
186345	83.753	0.27	0.44	
186422	135.793	0.26	0.75	
186449	143.035	0.48	0.146	
186624	197.634	0.27	0.257	
186632	158.678	0.4	0.453	
186637	323.185	0.29	0.9	
186873	138.719	0.31	0.386	
186929	128.38	0.36	0.0	
186938	193.301	0.24	0.8	
186980	214.81	0.5	0.395	
187055	149.954	0.31	0.617	
187144	172.044	0.4	0.43	
187236	127.951	0.32	0.257	
187243	101.333	0.32	0.867	
187249	106.632	0.29	0.634	
187271	117.179	0.24	1.0	
187362	118.938	0.26	0.65	
187513	116.213	0.29	0.356	
187585	101.832	0.3	0.517	
187734	139.554	0.53	0.333	
187745	78.204	0.23	0.8	
187990	106.174	0.29	0.45	
188296	242.307	0.27	0.394	
188439	274.741	0.32	0.575	
188465	204.814	0.52	0.225	
188592	221.756	0.27	0.8	
188689	79.621	0.31	0.366	
188906	127.918	0.28	0.0	
189078	75.531	0.29	0.502	
189213	83.903	0.29	0.465	
189226	125.573	0.27	0.9	
189310	151.961	0.26	0.9	
189436	135.302	0.29	0.488	
189451	180.924	0.33	0.85	
189475	136.768	0.44	0.369	
189698	160.84	0.27	0.9	
189752	140.356	0.41	0.52	
189775	158.837	0.48	0.314	
189806	147.245	0.33	0.567	
189820	127.991	0.48	0.613	
189828	105.967	0.21	0.7	
190007	178.263	0.26	0.525	
190140	189.184	0.3	0.745	
190236	96.187	0.47	0.615	
190307	267.321	0.22	0.7	
190637	65.328	0.34	0.523	
190648	197.241	0.31	0.75	
190676	143.752	0.36	0.618	
190753	234.312	0.52	0.268	
190756	121.026	0.25	0.8	
190841	259.132	0.26	0.65	
190853	172.989	0.31	0.4	
190923	135.518	0.4	0.448	
191013	201.103	0.33	0.654	
191288	140.135	0.32	0.5	
191471	140.775	0.26	1.0	
191580	248.707	0.33	0.646	
191614	219.395	0.21	0.466	
191672	183.983	0.25	0.45	
191761	147.42	0.28	0.717	
191845	146.814	0.53	0.447	
192047	56.02	0.25	0.9	
192191	192.459	0.27	0.675	
192607	260.312	0.26	0.9	
192670	336.11	0.37	0.302	
192699	233.195	0.33	0.335	
192716	229.12	0.24	0.8	
192871	80.092	0.38	0.457	
192904	140.274	0.32	0.718	
192964	104.989	0.28	0.467	
193162	157.259	0.3	0.688	
193181	223.27	0.48	0.355	
193245	99.211	0.4	0.308	
193348	58.017	0.28	0.65	
193429	127.067	0.26	0.9	
193494	142.615	0.26	0.8	
193674	170.023	0.27	0.492	
193717	114.892	0.36	0.448	
193743	79.692	0.3	0.604	
193884	167.451	0.25	0.9	
193926	187.034	0.4	0.428	
194216	160.542	0.23	0.0	
194471	100.051	0.26	0.7	
194506	284.658	0.23	0.825	
194716	88.297	0.3	0.65	
194724	210.954	0.38	0.366	
194746	117.9	0.27	0.65	
194832	119.479	0.41	0.318	
194875	268.971	0.49	0.216	
194940	95.213	0.36	0.724	
195045	207.493	0.32	0.425	
195165	164.251	0.41	0.561	
195754	116.138	0.31	0.399	
195842	115.284	0.5	0.725	
195918	70.934	0.3	0.86	
196009	135.667	0.28	0.775	
196141	132.173	0.4	0.666	
196185	126.796	0.3	0.8	
196442	53.373	0.31	0.209	
196754	154.302	0.26	0.65	
196759	154.915	0.28	0.778	
196843	260.08	0.25	0.6	
197004	148.092	0.34	0.675	
197022	267.115	0.28	0.9	
197388	163.483	0.39	0.311	
197528	168.223	0.29	0.9	
197658	235.159	0.2	0.85	
197796	172.6	0.35	0.688	
197870	158.524	0.26	0.55	
198489	219.619	0.34	0.85	
198510	310.769	0.24	0.6	
198641	136.394	0.3	0.46	
198805	220.03	0.39	0.334	
198915	95.878	0.25	-1.0	
198928	107.372	0.32	0.45	
198960	203.787	0.26	0.722	
199055	239.189	0.29	0.75	
199236	218.382	0.4	0.32	
199310	173.734	0.28	0.9	
199395	117.041	0.31	0.524	
