id	data_size	infer_time	accuracy	
64574	118.663	52.859	-1.0	
64718	190.969	58.868	0.934	
64868	93.304	58.867	0.387	
64898	171.154	52.858	0.745	
65074	190.705	48.879	0.505	
65288	263.349	49.843	0.278	
65350	186.749	50.834	0.45	
65455	173.978	59.815	0.387	
65485	103.789	46.876	1.0	
65736	88.071	51.017	0.917	
65798	219.874	59.84	0.274	
66038	254.611	57.822	0.459	
66135	103.292	75.798	0.9	
66231	159.775	52.613	0.33	
66523	91.188	53.856	0.8	
66561	183.705	50.864	0.9	
66635	67.205	58.843	0.719	
66706	193.209	65.798	0.161	
66771	169.717	60.953	0.694	
66817	160.361	64.851	0.284	
66841	114.142	48.87	0.309	
66886	131.05	51.306	0.9	
66926	74.733	58.843	0.7	
67180	176.909	54.853	1.0	
67213	216.152	73.827	0.634	
67310	150.371	54.854	0.605	
67315	154.155	50.876	0.686	
67406	82.521	58.844	0.95	
67534	118.69	46.9	0.663	
67616	240.581	59.84	0.197	
67896	251.23	57.844	0.7	
68078	77.691	45.877	0.842	
68093	278.31	59.841	0.637	
68286	142.022	46.901	0.3	
68387	105.287	59.839	0.698	
68409	81.754	39.867	0.608	
68628	100.623	50.865	0.925	
68765	116.346	58.868	1.0	
68833	235.642	58.84	0.521	
68933	114.682	50.888	0.933	
69106	124.435	51.834	0.895	
69138	75.755	46.874	0.502	
69213	107.287	50.864	0.655	
69224	40.521	59.84	0.417	
69356	199.392	74.83	0.398	
69795	154.609	58.843	0.404	
70048	184.179	58.819	1.0	
70158	188.265	48.869	0.823	
70229	221.237	54.854	0.467	
70254	202.909	47.872	0.562	
70739	103.959	60.837	0.501	
70774	191.341	50.864	0.137	
71226	133.884	51.887	0.96	
71451	104.765	45.85	1.0	
71711	182.924	52.859	0.42	
71756	122.103	74.745	0.75	
71877	159.272	50.864	0.899	
71938	68.211	58.843	0.9	
72281	126.912	47.872	1.0	
72795	180.198	59.84	0.628	
72813	106.086	58.545	0.955	
72852	276.506	47.847	0.719	
73118	182.239	67.819	0.601	
73153	82.755	48.047	0.454	
73326	185.626	58.829	0.451	
73533	130.354	57.845	0.629	
73702	229.459	55.998	0.548	
73946	102.48	53.856	0.677	
74058	98.95	51.836	0.275	
74092	154.387	50.889	0.354	
74200	112.819	59.864	0.554	
74209	166.224	57.869	0.298	
74256	144.158	57.849	0.473	
74457	139.584	46.044	0.925	
74646	99.029	53.83	0.368	
74733	174.63	64.802	0.833	
74860	111.29	50.863	0.701	
75393	97.454	49.867	0.0	
75456	111.53	51.862	1.0	
75612	101.683	58.818	0.512	
76211	166.629	74.799	0.4	
76261	18.369	50.839	0.825	
76416	236.312	58.871	0.386	
76417	225.393	58.819	0.723	
76468	235.234	58.843	0.37	
76547	241.865	57.844	0.311	
76625	172.647	58.243	0.526	
76731	94.817	50.889	1.0	
77396	118.917	58.843	0.583	
77460	93.899	48.871	0.291	
77595	141.635	53.054	0.765	
78032	185.684	46.875	0.614	
78170	151.754	65.826	0.296	
78266	208.182	49.842	0.024	
78404	93.546	51.014	0.336	
78420	107.794	59.84	1.0	
78426	71.479	51.864	0.631	
78565	144.041	74.8	0.479	
78748	212.915	57.821	0.633	
78823	154.229	58.267	0.955	
78843	155.632	57.842	0.744	
78915	290.62	56.544	0.639	
78959	145.976	45.888	0.024	
79014	44.896	47.874	0.454	
79031	228.114	51.74	1.0	
79034	315.53	59.865	0.298	
79144	261.993	58.841	0.9	
79188	169.909	54.829	0.3	
79229	134.966	50.89	0.966	
79408	151.436	50.865	1.0	
79565	54.983	59.869	0.925	
79588	220.873	59.84	0.6	
79651	217.66	58.843	0.95	
79837	125.927	47.896	0.303	
79969	261.443	47.872	0.164	
80022	86.829	51.861	0.656	
80057	87.873	48.894	0.5	
80153	157.384	48.87	0.839	
80273	75.071	52.331	0.95	
80274	284.174	59.815	0.825	
80340	145.466	51.862	0.538	
80413	90.402	60.838	1.0	
80659	183.086	51.862	0.725	
80666	318.89	64.964	0.95	
80671	99.919	51.886	0.851	
80932	200.813	55.824	0.577	
80949	88.441	51.862	0.592	
81061	172.256	50.863	1.0	
81394	232.13	59.816	0.375	
81594	202.195	54.854	0.732	
81738	134.918	58.843	0.91	
81766	281.293	58.843	0.911	
81988	109.417	50.863	0.781	
82085	227.728	50.864	0.362	
82180	197.677	50.864	1.0	
82688	70.759	51.836	0.594	
82696	97.457	48.87	0.508	
82715	258.146	50.889	0.752	
82765	55.014	49.865	1.0	
82807	91.438	61.836	0.686	
82812	159.086	47.872	0.521	
82821	295.89	51.831	0.316	
82846	254.419	58.843	0.9	
82986	183.885	50.889	0.629	
83113	280.249	59.843	0.802	
83172	74.371	51.859	0.814	
83531	107.868	33.905	0.415	
83540	163.712	50.889	0.751	
84031	130.608	50.834	0.385	
84170	210.646	58.866	0.562	
84241	161.461	49.892	0.307	
84270	141.769	59.815	0.482	
84362	93.296	58.867	0.624	
84431	126.354	45.902	0.95	
84477	153.136	51.879	0.832	
84492	199.831	49.821	0.598	
84650	110.72	58.842	0.273	
84664	162.564	65.823	0.257	
84674	124.958	53.855	0.539	
84752	141.74	50.889	0.564	
85089	166.39	49.867	0.85	
85157	167.584	59.816	0.625	
85195	163.683	57.843	0.955	
85329	73.342	57.845	0.901	
85376	172.524	52.859	0.653	
85478	149.262	48.87	0.45	
85576	80.682	75.77	1.0	
85665	66.511	53.855	0.9	
85682	191.36	51.862	0.39	
85772	151.91	50.864	0.876	
85823	277.745	50.84	0.933	
85911	117.214	48.869	0.0	
86220	206.381	49.865	0.609	
86483	136.294	58.842	0.0	
86582	168.227	51.835	0.45	
86755	110.897	58.843	0.234	
86956	99.449	54.853	0.354	
87038	179.007	59.347	0.573	
87144	156.945	58.842	0.455	
87244	106.099	55.851	0.467	
87470	238.127	58.843	0.441	
87476	162.074	50.839	0.624	
87742	115.909	54.854	0.8	
87875	240.748	74.018	0.9	
88040	276.112	50.865	0.656	
88218	80.097	54.825	1.0	
88250	164.68	52.86	0.802	
88265	283.083	48.869	1.0	
88269	134.265	58.843	0.644	
88345	120.147	50.864	0.471	
88432	172.959	54.878	0.636	
88462	197.235	46.85	0.59	
88485	112.91	51.836	1.0	
88848	319.766	64.826	0.62	
88951	192.199	59.841	0.833	
88970	121.288	49.867	0.899	
89045	113.352	51.862	0.266	
89078	198.373	54.853	0.404	
89271	228.943	76.858	0.7	
89296	164.404	50.864	0.847	
89556	204.423	58.843	0.537	
89648	165.769	50.887	0.407	
89670	109.494	51.087	0.435	
89697	149.751	50.865	0.628	
89761	184.091	53.854	1.0	
89880	64.081	47.844	1.0	
90003	288.473	60.861	0.866	
90062	266.312	51.837	1.0	
90108	145.198	59.847	0.955	
90155	229.087	52.833	1.0	
90208	238.242	50.864	0.933	
90284	125.951	64.827	0.95	
90631	84.662	51.861	0.9	
90891	411.679	51.862	0.309	
90956	120.835	49.867	0.703	
91406	172.909	49.867	0.278	
91495	141.894	50.864	0.802	
91500	230.078	59.84	0.483	
91615	187.2	52.858	0.339	
91619	118.853	48.87	0.9	
91654	180.252	59.67	0.532	
91779	197.261	57.846	0.535	
91921	310.58	59.84	0.851	
92053	132.645	51.861	0.328	
92091	150.647	60.84	0.684	
92124	74.948	46.876	0.911	
92177	110.365	64.826	0.35	
92416	116.634	53.881	0.354	
92660	204.126	51.862	0.201	
92839	225.326	75.823	0.9	
92939	170.928	48.84	0.431	
93154	201.262	47.845	0.404	
93261	88.93	58.843	0.579	
93353	79.831	57.819	0.3	
93437	105.545	47.873	0.301	
93717	130.779	50.863	0.505	
93965	304.203	59.84	1.0	
94157	166.197	45.878	0.518	
94185	225.289	59.865	0.269	
94326	170.452	55.85	0.676	
94336	92.042	50.837	0.818	
94614	51.392	50.862	0.404	
94751	45.522	55.85	0.244	
94852	364.795	73.832	0.718	
94871	237.964	53.832	0.674	
94944	102.804	51.862	0.462	
95069	126.84	60.837	0.5	
95155	197.893	51.861	0.752	
95707	133.31	47.872	0.385	
95786	71.219	50.864	0.752	
95843	152.811	50.89	1.0	
95862	66.434	59.839	0.45	
95899	202.563	57.846	1.0	
96001	172.885	50.865	0.663	
96427	149.455	50.864	0.604	
96493	108.165	51.048	0.501	
96549	80.792	38.159	1.0	
96825	224.406	74.772	0.382	
96960	239.981	59.869	1.0	
97022	174.133	51.285	0.517	
97230	183.396	59.869	0.653	
97278	103.154	53.832	0.95	
97337	154.05	59.815	0.25	
97585	257.105	54.773	0.469	
97679	102.892	58.842	0.56	
97924	111.538	51.834	0.586	
97988	274.95	67.82	0.602	
97994	137.28	51.861	0.552	
98018	169.207	50.864	0.143	
98261	13.62	49.867	0.752	
98287	175.626	49.993	0.393	
98392	90.535	53.856	0.573	
98497	113.861	57.89	-1.0	
98520	118.166	58.843	0.778	
98633	84.636	47.873	1.0	
98716	120.311	47.074	0.636	
98839	170.0	59.839	0.598	
98853	233.334	48.578	0.561	
99024	132.708	74.801	1.0	
99039	225.508	58.869	0.353	
99053	232.278	65.971	0.415	
99054	190.31	50.866	0.471	
99114	116.393	51.861	0.584	
99182	105.155	50.839	0.443	
99242	103.885	49.867	1.0	
99428	218.429	58.92	0.327	
99810	53.599	51.862	0.903	
100238	223.659	58.819	0.647	
100274	204.502	50.991	0.398	
100283	218.596	58.843	0.56	
100428	164.355	74.799	0.422	
100489	178.467	54.882	1.0	
100510	138.254	52.883	0.523	
100582	239.665	49.866	0.337	
100624	80.279	49.842	0.348	
100723	157.48	50.888	0.443	
101022	227.924	52.859	-1.0	
101068	233.362	52.859	1.0	
101420	117.232	59.865	0.925	
101762	113.184	57.821	0.802	
101780	202.478	53.88	0.925	
101787	147.624	52.859	0.8	
101884	134.651	51.861	0.548	
102331	120.617	58.842	0.653	
102356	149.266	47.873	0.85	
